client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
795025e848d7d3403f36c4d4b9af205f68f0cac194b3597451d1833e35cfb76567e9487d83089e35e07f0a2dcfa03837f1609cb3b2e5b1ce798a428992b3e173	common_voice_cs_38518056.mp3	Jeho díla se nacházejí především v interiérech sakrálních staveb.	0	0	fifties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525183.mp3	Třicet minut je myslím směšně málo.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525184.mp3	Nic jiného k tomu říkat nechci.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525185.mp3	Kolektivizace způsobila rovněž i značné ekonomické škody.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525186.mp3	Do země ji s sebou přinesli britští železniční dělníci.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525187.mp3	Raffael dílo pro klášter vytvořil jako oltářní obraz.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525188.mp3	Bitevní loď "Bretagne" byla potopena.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525189.mp3	Ve vzduchu je viditelný orel skalní.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525190.mp3	Atlas je také často nazýván katalánská mapa světa.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525191.mp3	Všichni samozřejmě dobře víme, co je pravdou.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525192.mp3	Rozvedli se za pouhé dva roky.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525193.mp3	I my můžeme mít takové záruky, jakých se dostává Švýcarsku.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525194.mp3	Před Evropou stojí velké výzvy.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525195.mp3	Jednalo se pravděpodobně o kamennou románskou stavbu.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525196.mp3	Po smrti královny Marie ztratil Vilém zájem o rekonstrukci paláce.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525197.mp3	Byl zatčen a souzen v Innsbrucku.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525198.mp3	V obci se usadila větší skupina židovských přistěhovalců z Francie.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525199.mp3	Po pádu komunistického režimu s kolegou založili reklamní agenturu.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525201.mp3	Přes obec vede cyklotrasa Moravice.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525203.mp3	Poté vystudovala Uměleckou univerzitu v Bělehradě a stala se profesionální herečkou.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525204.mp3	Potravinová nezávislost netvoří ústřední otázku zabezpečení práva na potraviny.	1	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525218.mp3	Hlasování se uskuteční na konci rozpravy.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525219.mp3	Doba květu stromu je květen až červen.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525220.mp3	Takhle si azylovou politiku nepředstavuji.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525221.mp3	Předpokládám, že jsme asi měli zažádat o změnu, když Roman odešel.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525222.mp3	Vystudoval jeden rok vysoké školy v oboru právo.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525223.mp3	Celý kostel přitom svou konstrukcí připomene řez chórem gotické katedrály a jeho opěrným systémem.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525224.mp3	Často bývá označována jako „španělský Facebook“.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525225.mp3	Výrobní proces sestává ze dvou kroků.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525226.mp3	Byl označen jako nejrychlejší hráč světa.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525227.mp3	Hra nebylo úspěšnou.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525228.mp3	Řeka se využívá k zisku vodní energie.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525229.mp3	Augusta a Svatého Ludvíka.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525230.mp3	Můj skepticismus dává slovo obavám.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525231.mp3	William Seymour se oženil dvakrát.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525232.mp3	Jedním z jeho hlavních cílů je přinést Krista blíž pomocí internetu.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525243.mp3	Ještě jednou bych vás rád srdečně přivítal.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525244.mp3	Z finančních důvodů však byl nucen zároveň praktikovat jako asistent výuky kreslení.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525245.mp3	Tento plán počítá se dvěma typy oblastí.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525246.mp3	Zmínil jste se o energetické politice; myslím si, že oprávněně.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525247.mp3	Odmítla však utéct a nechala se zatknout.	0	0					cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525248.mp3	Zastoupena byla třemi sportovci.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525249.mp3	Měření času i polohy závisí na vztažné soustavě pozorovatele.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525250.mp3	Často vede k rozšíření areálů těchto taxonů či vzniku nepůvodních areálů.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525251.mp3	Z této rostliny se používají především kořeny.	1	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525252.mp3	To však není pravda.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525255.mp3	Trénoval také menší oddíly.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525256.mp3	Ve hře si hráč může vybrat jednu ze čtrnácti tříd.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525257.mp3	Rád bych poděkoval i vám, pane ministře.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525258.mp3	Rozdělení jevů do pěti skupin je v podstatě jen abstraktní klasifikace.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525259.mp3	Mám dvě stručné otázky.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525264.mp3	V dospělosti je možné i operativní řešení.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525266.mp3	V posledních letech se vybudovali i větší obchodní centra jako Zemplín a Michalovce.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525267.mp3	Sloučenina nalézá využití v řadě aplikací.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525268.mp3	Do Boskovic za ní i tajně dojížděl.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525269.mp3	Začtvrté se nám podařilo zvýšit flexibilitu pro návštěvnické skupiny.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525376.mp3	Materiálové detektory mají poměrně malé využití v jaderné a radiační fyzice a technice.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525378.mp3	Vévodkyně Luisa se po smrti manžela psychicky zhroutila.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525379.mp3	Pravdou je, že to vše je zcela falešné.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525380.mp3	Působil především v komunální politice.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525381.mp3	Takovéto náhradní orgány nepředstavují problémy s přijetím pro příjemce.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525388.mp3	Anglie a Skotsko se kvalifikovali.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525389.mp3	Poradní kruh mívá jasně označené zahájení a konec.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525390.mp3	Rozdíl ve velikostech mezi samcem a samici není na prvý pohled zřejmý.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525391.mp3	Budova je nyní určena jako školící středisko.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525392.mp3	V první světové válce padlo třináct zdejších mužů.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525540.mp3	Nejstarší jádro obce má i dnes charakter uzavřeného zemědělského dvora.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525541.mp3	Jediným akcionářem je město Olomouc.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525543.mp3	To je ta otázka, kterou musíme zodpovědět.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525544.mp3	Každoročně se ostrov od září do května stává dočasnou rybářskou základnou.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525545.mp3	Tato puška byla nejpočetnějším modelem ve výzbroji francouzské armády během první světové války.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525551.mp3	Správním městem okresu je Lamar.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525552.mp3	Mahler rovněž zavedl tlumení osvětlení hlediště během představení.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525553.mp3	Jeho tropické klima a poloha jsou příhodné pro turistiku.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525554.mp3	Slouží k signalizaci nebezpečí.	0	0	thirties	male			cs	
dc1cbd40b7c2ca431881c2f32e223f90ceb990792b6c68b86490ff97623e1b28dc4fedcf7d8dc8f38087fe3c39b4fd27c0b258a4b2cd05c250e905b4c10de346	common_voice_cs_38525555.mp3	Cliff si je této vážné situace vědom.	0	0	thirties	male			cs	
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533372.mp3	Členské státy mají povinnost přijmout odpovídající opatření na jejich podporu.	0	0	thirties	male			cs	
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533373.mp3	Město se vyvinulo jako důležité obchodní centrum mezi Ruskem a jihovýchodní Evropou.	0	0	thirties	male			cs	
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533374.mp3	V Portugalsku a Španělsku se podílel na rozluštění starých arabských nápisů.	0	0	thirties	male			cs	
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533388.mp3	To je všeobecně důležité téma, které moje skupina velmi podporuje.	0	0	thirties	male			cs	
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533389.mp3	Jinými slovy, podporuje investice do zdraví.	0	0	thirties	male			cs	
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533391.mp3	Je přibližně uprostřed departementu Vaucluse.	0	0	thirties	male			cs	
